id,tweet,label
7417, I love lots of people :)  What can I sayyyy  im a very loving person :),0
7418, I love the Brizzle. The question is  do you?,0
7419, I do  but I think its going down  like how much I miss them. Which is a good thing :D,0
7420, No  thanks. Im cool :),0
7421, Actually I prefer not to listen to music when I sleep  only because then I get songs stuck in my head  then I can't sleep :(,0
7422, No  because what is in the past  is the past. The future is what involves you. However  somethings (eg serial murders  or excessive cheating in a partners sense) would be hard to over look. It completely depends on what that person has done and whether I personally can overlook it.,0
7405, I don't really see roses  except for in my garden  and no  I don't because I get paranoid I will snort up a bee ;) lol,0
7404, I do in a way  but it kind of depends on what mood im in. I CANNOT dance sober  thats for sure (not enough confidence to get jiggy :P) and when I am drunk  I tend to go a little hyper and you know how Emily dances in JJ's episode in s3? Well  thats kind of me...a bit...minus the Cook obviously :P,0
7403, I do  but it depends on when and where. If I need to be driving about  then HELL NO! If I Can bum about  then yes :),0
7402, I do yes :) I find it really relaxing! Sometimes if I cant sleep  I get the burner going :),0
7384, ermmm  nah. How much variation can you really have in a hospital? and do they all really have to be white? A splash of colour here and there (not green or blue << BOY COLOURS) would do nicely :),0
7385, I really like it actually :) I think its really soothing. But if im just getting ready to go out  and I just styled my hair  and someone is playing with it. Thats kind of annoying :P lol,0
7386, I do and I don't. I do when Im not working :P When Im working  I HATE THE CHILDREN THAT RUN AROUND YOU AND ASK FOR BALLOONS WHEN YOU ARE BUSY....ahem...,0
7387, Nope. I haven't eaten it in yearssss  so I cant really comment on it at the moment :),0
7388, pants? As in trousers? I do yes  but I don't wear them as much as I do dresses. I wear Leggings ALLLLL the time. Does that count? lol,0
7389, No lol. You mean Dill pickles? The ones they get on sticks? They look wrong  smell like vinegar  and taste....just no :),0
7390, haha! I don't really like pies :P I eat some  depending on its content :) Have a guess!,0
7391, I do in one way  and I don't in another. I loveeeee all the freshly made ones  but as for homemade ones that you put in the oven  my mum ALWAYS ends up burning them  so in that case  not much of a fan. I do like them non black :P,0
7424, I would say it doesn't make a difference really. I prefer blonde hair  looks wise  but I don't think the colour of someones hair makes who they are. Its their personality that I would look for :),0
7392, Plants? Whats not to like? They help us out with the CO2 thing  and all in all  give us natural remedies :) Besides the look rather pretty :D,0
7394, I do indeed! It makes me discover things I didn't even know about myself  especially if its things I wouldn't necessarily think about :),0
7395, I actually don't. I like some types of fish  tuna  cod  salmon  but anything else...nope :),0
7396, I doooooooo :),0
7397, Well it depends who those 'people' were :) I can spend more time with different people. My family for example  not the greatest about of time  but you for example  OF COURSE :D So  a good mix of both works :D,0
7398, What is St Patricks day? lol We don't really celebrate that here  at least I don't think we do :/,0
7399, Stickers? haha! Thats random! I guess...who doesn't like stickers? I like Vinyl ones that you can stick to windows or cars  but thats not really a sticker is it? Thats a vinyl :P,0
7400, WHO DOESNT?! :D,0
7401, I like the individual side of them  only because it makes you think about things you wouldn't normally question. You can discover things you didn't know about yourself. Sometimes scary  sometimes rather informing :),0
7393, By pudding  do you mean desert? :) In which case YES I DOOOOOOOO! I don't really like anything with lemon in though  or oranges really. Im not much of a citrus fan  for some reason  but never have been :),0
7171, Ermmm  well I have loads  but I don't really wear half of them. Say  30 ish?,0
7170, Ummm  I don't know :/ I think a hardcore fan of Gen 2 is a hardcore fan of skins  a fan of the show  isn't hardcore  just a show :),0
7169, Ohh  the SAT we take 3 times. in year 3  6 and 9. They are obviously more important for you guys though  as we take GCSE's at the same time as you take your SAT's.,0
6929, Applebees.<3,0
6930, Uhm. OH. Yeah. I can't tell you. He might read it.,0
6931, ..I don't know..,0
6932, I'd be pissed. I love this pillow. The other pillow is fat and disconfigured ];,0
6933, Who?! xD Gabe?,0
6934, Thanks. (:,0
6935, Awwhhhh. c: Who's thiiiiiiis? <3,0
6936, Not really..xD It's flattering.,0
6937, Yeah  but I like to stick to one guy at a time.,0
6939, Nooo. xD,0
6940, Um..there's nothing I would change  I don't think..,0
6941, o_o El.,0
6942, >_>,0
6944, You  too. (:,0
6945, OH MY GOD. HE DID NOT?!,0
6946, >_> I like weeeeiners.,0
6947, TOP TEN?! O_O,0
6928, Yes. Yes you could. But I require intensive care  so  I'ma be a handful.,0
6948, LMAO. Sorry  bud. o;,0
6927, Eat the twizzler and say 'No. YOUR time is up.' <3,0
6925, Oh god..so many things..thinking about that makes me paranoid  now..];r r Hmm..that I should try and jump over him  and pull a Marioo. Or..maybe I'd just let him topple over me  and maybe I'd be okay.. ;O,0
6907, You change it? O_O,0
6908, Enough.,0
6909, AWHHHH. I LOVE THIS EPISODE.,0
6910, All of the time. Psh. >_<,0
6911, Me too ;],0
6912, :D!,0
6913, I know  Cody. o: <3 I love youuuu  too. And I'm not THAT complicated.,0
6914, Lmfaooo. c; I love them  too. But  like  we said bye sooo fast. One second we were having a deep conversation  and the next second  I'm like 'I'm tired. G'night.' XD,0
6915, I love you  toooo! :D!!,0
6916, I love you  too. c:,0
6917, OMG. I LOVE YOU! :3,0
6918, Agreed.,0
6919, You can't tell meeee? ];,0
6921, I know. BUT YOU HAD TO RUIN IT.,0
6922, WHO'RE YOU? D:<,0
6923, YEEEEE. <3,0
6924, THen I might know who you are. :x,0
6926, Tickle it until it came down. :3,0
6950, NOOOO!,0
6951, NO!,0
6952, Yes  yes I am.,0
6976, And I miss him  toooo.,0
6977, Well  you guys called me and were telling me that you thought I was cute  and that I was really cool to talk to and that I should sit with you guys in the mornings  but when I did  nobody talked to me. But yeah..xD,0
6978, Of course not o: I do love Robert  thoughh.,0
6979, Me and him don't talk much  anymore..,0
6980, OMG. IM HAVING SOME RIGHT NOW :D,0
6981, He's chillll. <3,0
6982, Hm..not very highly  but to the least  I think I'm good at making other people happy.,0
6983, Hmm. Culinary artist.,0
6985, If you don't believe in love  then love can't believe in you.,0
6986, I'm afraid of jello  but..I'd love to have my own country. ^_^,0
6987, My lip. ;3,0
6988, >/,0
6989, I don't really know..,0
6990, Hm..his sense of humor. ^-^,0
6991, I get the urge to like.. kick and scream until someone takes me to Wendy's.. o:,0
6992, Idk..;-;,0
6993, I miss a lot of people..way too many too count. :l,0
6975, Everytime minus one o:,0
6974, Okie ;D,0
6973, ]; I don't know. But.. hai bby. (:,0
6972, UFO. :3,0
6953, LOL. Waking up underwater chained to a maneating fungi at the bottom of the sea. :x,0
6954, ;3 You love eet.,0
6955, Obabyy. c; I miss you. D:,0
6956, Awwhh.. so cute. < 3,0
6957, Well.. I like my name. o: Even though it's not very creative. THANKS MOM.,0
6958, *Amazing answer* :3,0
6959, No. I don't o_o,0
6961, Oshit. o: The answer is 3 ;D,0
6906, ;_; ilu,0
6962, Yes yes yes yes ;3,0
6964, What's your name start with?,0
6965, :DD,0
6966, Awh  thanks. (:,0
6967, AHHH. THAT TOO D: Well..like..what if you woke up and heard laughter..you got up out of bed  and then something grabbed your ankle  and pulled you under and slowly started to pick your limbs apart with a spork..>_>,0
6968, It's done with  now  random person.,0
6969, Nah. :3 Alcohol is for SQUARES.,0
6970, I intend on it (:,0
6971, Seahorse. ;x,0
6963, Will do. :3,0
6994, Uh  me. o_O,0
6905, I love you  Ryan. OOOH. SOOOO. MUUUCH. But I love Jabari more. Js. :3,0
6902, Hey you! O:,0
6840, nah  i don't want anyone. I did find a pretty cool girl though [:,0
6841, i just jizzed,0
6842, i have the capability to make love,0
6843, wanna go out?,0
6844, Only when it doesn't smell like tuna.,0
6845, ohhh  wait  the rose was for me?,0
6846, now the whole world knows  good job billy,0
6847, hah  haven't actually had a face to face conversation with him  but from what I know so far  he's pretty kewel,0
6848, who dis be?,0
6849, hey thanks [:,0
6850, aww thanks babygirl,0
6851, How'd you know?!,0
6853, yezzir,0
6854, i fixed it [:,0
6856, 17 turning 18 in august [: how bout u?,0
6857, hows your sister doing?,0
6858, hah  thanks [:  i must like being around you too  whoever u arez [:,0
6838, haaaah  i wiiish,0
6859, 8======D~~~O:,0
6837, hahaha  do i sense some sarcasm?,0
6835, i will never wash my bewbeez again,0
6817, Yeah sure  why not. [:,0
6818, cold,0
6819, really cold [:,0
6820, hah  im already one of those!,0
6821, both  including you [;,0
6822, luxury yacht,0
6823, mountains,0
6824, wut?,0
6825, wat is it?,0
6826, Your face.,0
6828, Sweet  where should we go?,0
6829, It's all good in the neighborhood.,0
6830, yeee ni69az [:,0
6831, aww ]:,0
6832, sell dat on ebaiz,0
6833, K  and then we have secks with hot chicks.,0
6834, lame and boring :/ urs?,0
6836, i don't think i can go actually,0
6860, hmmm... i haz no idea who dis be,0
6861, uhhm  i got band practice  don't really know what else is up though. you?,0
6862, hmm...i don't really know yet. what about you?,0
6885, Yes.<33,0
6886, Apparently not? They're annoying me like hell.,0
6887, LOL. Who's thisss?,0
6888, Awwh. c: Who said this?,0
6889, But of course. (:,0
6890, If you're Davis  then yes  I love you very much. <3,0
6891, Not at all.,0
6892, I loooove you  Haleighface.r ;D,0
6893, LOL. xD,0
6894, Long story xD,0
6895, Yes plz. (:,0
6896, I've never had sex period. o.o,0
6897, XDD <33 All the time.,0
6898, ;D!,0
6899, Trey is white. ;3,0
6900, I have no ideaaaa.,0
6901, < 333,0
6884, Yeahh. It was you (x,0
6883, LOL.,0
6882, :DD <33,0
6881, I'm sure you do.,0
6863, receiving a friend request from my dad on facebook :O lol,0
6864, <3333333333,0
6865, O:! HAI!,0
6866, ^_^,0
6867,###############################################################################################################################################################################################################################################################,0
6868, I'm calling you in a minute. :o,0
6869, LMFAO. xD,0
6870, I don't mean to be cocky  but I know.. /:,0
6904, ;],0
6871, >_>,0
6873, Well  I did..but it's kind of useless now..,0
6874, Only always. [;,0
6875, Nawhhh ;D,0
6876, WHO'S YOU?!:3,0
6877, Let's be gorgeous together. (:,0
6878, I miss you moarrr  bbyface. ];,0
6879, Roxi is incredible. OHH YEH ;D,0
6880, Awh :3 Thankies :D,0
6872, O:!! <3,0
7509, haha! I just saw your answer ;) Way to get on my good side :P haha. Luckily  im British. So that works there :P Well I like American accents in general  I can't really tell the difference between Canadian and American  but anyway  I do HATEEEEE those plastic &quot;Oh my God!&quot; type bimbo accents  they are just damn annoying! But my favourite accent  has to be the Australian Accent :D I just love itttt! Im not a big accent person though  its the person not their voice :),0
6995, Her name is Autumn  and me and her talk sometimes  still. But yeah  I miss her );,0
6997, Hm..Chase Coy. >/,0
7109, haha you're beautiful,0
7110, SPAM SPAM SPAM :3,0
7111, >_< lol you're amazing,0
7112, venus haha,0
7113, Fashion Designer or Lawyer :D,0
7114, omg  anything paramore or nevershoutnever :D,0
7115, Allyson  Brenna  Jess  Melodi  Andrew etc. everyone but my favourite is HAYLEY WILLIAMS &amp; LADY GAGA :D,0
7116, aw hello wife <3,0
7117, aw i'm not really >.< you are <333,0
7118, you make me smile sweetie <3,0
7119, Nawww  you're precious and way more amazing then me dear <3 ily,0
7120, you're such an amazing human :) <3 aw ily,0
7121, haha it always has.,0
7122, NO  YOU'RE GORGEOUS!,0
7123, no you are >.<,0
7124, you're lovely  amazing  gorgeous :') <3,0
7125, ok ik this is natalie,0
7108, Spam babe ;D,0
7126, uhhmmm soo many things!,0
7107, lol rad means awesome :P,0
7105, <3333 you're gorgeous,0
7088, I LOVE YOU  awwwww,0
7089, LOL awwww.,0
7090, LOVE,0
7091, loves,0
7092, OMFG MOST DEFINATELY AM A LITTLE MONSTER,0
7093, lol that's adorable.,0
7094, lalalarveeee you <3,0
7095, -.-,0
7096, your questions make me smile everytime i come on formspring  cutie <3,0
7097, aw i miss you so much aswell <3 like extremely  muchly <3333,0
7098, Hahahahhaha! ;),0
7099, oprah :P,0
7100, xD,0
7101, NO YOU ARE <3,0
7102, ;),0
7103, simoa :P,0
7104, super :D,0
7106, sam is even more gorgeous :),0
7127, kk srry i didnt,0
7128, ... its okkayy! <3 i gtg ily!!!!,0
7129, thnx,0
7152, HAHAHAHA! Where is THAT from?!,0
7153, Your butt? too much cream ran to it ;),0
7154, It makes complete sense  I just don't know why you l,0
7155, <333333333 a better said :),0
7156, I LOVE FLORENCE!!! They are my favourite band! I Actually love Flo so so so much!!!! <3333 She won a brit award for the best album and I actually jumped and screamed I was so excited! I have loved her for AGES though  WAYYYY before they became famous  so its weird to see their name plastered everywhere :) Same with Little Boots  Lady Gaga and Ellie Goulding. I have loved all those people for so long  way before any of them were so famous. Hold on  they are all female! Hmmm.... ;) lol,0
7157, Charmed  said by Prue?  &quot;Piper: Next time get your own damn lipstick! Prue: I heard that! Piper: I love you! Prue: Bite me!&quot;  (You said nothing about not being able to use Google :P),0
7158, Thank you!!! I don't think I did explode  but I would have if reality hadn't have slept in :( If you die in your dream  thats when they say you actually die in real life isn't it? You are welcome to kick his ass  although I think he is dead now (in my dream  not really lol). So  at least it saves you getting hurt  even if my arms were sliced up with his knife :(,0
7159, *Jesus.,0
7160, haha  no problem! Its good! Continue :),0
7161, HAHA! I don't think you will ever stop asking me questions ;) NOT THAT I MIND THOUGH :D Its entertaining :P,0
7162, HAHAHA! Seriously?! Are you sure it wasn't actually a joint dream??? Haha! Can't believe I just admitted THAT!  Well yeah  I did want to kiss you  and a combination of my dad sat in the front seat and not knowing how you would react (even though I do know now  and I wish I could re enter my dream and correct it ;);)) was a bit of a put off lol (the dad bit  not you obviously :P). So how was the 'not so important things' in your dream?? ;) ;),0
7163, I have no idea lol! All the episodes of charmed kind of bleed into one :P They are all good though  and Charmed  Buffy  Angel  Skins etc etc are like one long TV show  I don't really think of them as individual eps :),0
7164, Haha! My comments would consist of... 1) I don't mind them getting dirtier  it keeps life interesting ;) haha 2) 'One of the many reasons you would be staring at me'? hmmm  and these would be????? ;) 3) I apologise about going insane  but I am better now  so THANK YOU <3 4) I think you should actually visit as soon as actually possible :P I have problems making the first move  but I think you could brake that issue ;) haha! Love the cheese! :P 5) Why am I writing a list??  Haha  anything else you would like to add? Apart from answering these points? :P,0
7165, But it was how many in total right? O_O CONFUSIN' :'(,0
7166, You sent it to me  the only way I answer it is by answering it :P Tough luck :P lol  Its not a legal battle  but more of a difference of opinions. I was trying to meet half way  I think someone is just stubborn and wants his own way ;) lol,0
7167, My hair  my eyes  my smile.,0
7168, Ohh I see. Well I watched like to minutes of it  and that wasn't even an intense watch. So I don't blame myself :),0
7151, OF COURSE!!! <3 ILY!!!!!,0
7150, what?,0
7149, famous actor! i can't play or sing for my life!,0
7148, becuz hes cute and flirty and has the most wonderful eyes i hav ever seen. and we can talk for hours on the phone and still hav something to say the next day <3,0
7130, thnx,0
7131, i hope so,0
7132, kinda creeped out. hahahahhah but its funniee! <3,0
7133, purple or pink .. haha,0
7134, YES!!!!!! i get high off of it in class!,0
7135, whos this?,0
7136, what the hell,0
7137, idk but who do you think is my lovy dovy?,0
7087, iloveyou!,0
7138, swave haha coconut sented ... and sometimes herbal essences- hydralicous featherweight shampoo and conditioner- for the hair that needs body,0
7140, no its not. cuz jake doesnt know this website.,0
7141, haha now ik its yu.. uhmm i havnt had a chance to really get to know her .. but i think she could be a good friend.,0
7142, wut? idk what your talking about,0
7143, my best friend told me to tell the guy i like that i like him and he sat across from me and it turns out he didnt like me. oh well haha!,0
7144, uhmm blonde. who r you?,0
7145, August 7th 1997 <33,0
7146, KE$HA!!!!,0
7147, cuz i dnt like him. lol,0
7139, who the f*ck is this,0
6996, Ashleys.,0
7086, i love you <3,0
7084, aww it's these cute lil cmnts that make me smile <3,0
7022, O: Do I?,0
7023, It's okayyyy. (:,0
7024, Thank youuu. <3,0
7025, I'm sorry to dissapoint you and your assumptions.r You either take me as I am  or don't take me at all. It's your choice is you want to be my friend  and I'd love to be yours. But the truth is  I am who I am  and you can't and won't change me.,0
7026, Oh snap. When like  a bunch of guys called me at like  2 in the morning and called me a bad girl because I put my number on facebook?! XD,0
7027, I know..,0
7028, Kailey. We need to go over this issue. It's YOU. <33,0
7029, Thanks. (:r Who's thissss? xD,0
7030, aigghtt :) . following you back stranger :D .,0
7031, #simoalovessam <3,0
7032, >.< simoa loves you,0
7033, <3 i love you,0
7034, SIMOA LOVES SAM,0
7035, Aw dear you are amazing  I love you more then pie hehe #ily,0
7036, <33333,0
7037, :) iloveyou,0
7038, <33333333333333333333333333333,0
7021, Yeahhh  I did. o_o And I'm not stupid  this is him asking this question. Lawl.,0
7039, awww you are so cute <3 if i knew who you were i would say yes lol...,0
7020, Oregon.,0
7018, Responsibly.,0
6998, Hmmm..so manyy. But  Andrew Landon.,0
6999, Favorite actor is..Leonardo Di'Caprio. Couple? Uh..I don't know. I don't have one. My bestfriend is Roxi  my favorite food is chili from Wendy's  and I looove writing songs. :D,0
7000, Because.. I'm friends with Roxi. It makes me one rad dad. ;D,0
7001, It's nasty. I hate cheese. And I hate cake. ;P,0
7002, I don't know..,0
7004, Yes  yes ma'am.,0
7005, O:!,0
7006, Nopee..,0
7007, Fly. <3,0
7009, Woooo?,0
7010, Clouds are white because they want to be.,0
7011, The grass is green because of you.,0
7013, Like wut o:,0
7014, Top ten? In no order. Roxi  Haleigh  Jake  Cody Bolo and 6 other people you don't know. But  here are their names anyways. Asgeir  my Norwegian lover. Cody  my Australian lover  Dominic  Hayden  Brittni  and Justin. <3,0
7015, I agreee. (:,0
7016, I AM A LITTLE GIRL. <33 (: Yes  ma'am.,0
7017, Hi! ;3,0
7019, Thanks? xD,0
7040, :),0
7041, alyssa,0
7042, amazing,0
7067, <3 yours made my night sweetie,0
7068, Aw I know right  I'm good  how are you? <3 missed you,0
7069, YOUUUUU and other amazing twitter friends :),0
7070, i'ms good thanks dear  how are you? <3,0
7071, BAHAHA #BEST,0
7072, Hugh loves you Erica ;D,0
7073, iloveyousomuchmore <3,0
7074, aww how adorable are you 3,0
7075, I LOVE YOU,0
7076, i love you more ;D,0
7077, aw sweetie  same here darling <3 i'm sorry,0
7078, you got it ;),0
7079, I'VE MISSED YOU SO MUCH!,0
7080, ^.^,0
7081, Hayley Williams or Lady Gaga haha,0
7082, aw  you are precious <3,0
7083, bye,0
7066, BAHAHHAHA no /:,0
7065, :') lol aww cutie,0
7064, Potter or Ron? lol ily,0
7063, i'm not potter <3 you are my one and only  iloveyou.,0
7043, ;D ninja &amp; spy,0
7044, lol i'm not >.< you're too kind,0
7045, Okay :3,0
7046, >.< sweet heart,0
7048, not as much as you and your piegina ;),0
7049, aw his music is catchy i gotta admit  and i do have his album >.<,0
7050, aw they go alright :) <3,0
7051, i love my followers  they are so amazing to put up with my crap. i wish i could hug them all  they are so lovely &amp; precious to me. thankyou <3,0
7085, I LOVE YOU RIGEL <3,0
7053, ok you're creeping me out -_-,0
7055, lol who are you :P,0
7056, aw you're lovely <3,0
7057, uhmm  ice-cream >.<,0
7058, oh so many! glee  tori and deans  home sweet hollywood  cold case  the city lol etc,0
7059, lol aw it was 19 haha made me smile loads :) thanks love <3,0
7060, aw cutie <3 you're so much more amazing then me aye ily,0
7061, who? lol ily,0
7062, Rigel? lol,0
7054, electric ;),0
6816, hah sweet [: i went to seaworld yesterday [: how was the park?,0
7510, The Descent :) the first  not the second.,0
7512, Ermmmm  obviously Earth  because without Earth  I wouldn't even be born  wouldn't have formspring  wouldn't have this question  and life would be boring...,0
7959, :(((( You can borrow mine if you like? Im watching the Skins House party  and its not that fantastic  anyway. Welcome to mine :),0
7960, How cute....and you wonder why I didnt ship Lousie :P,0
7961, 1) Clean anyone else's crap  aka a maid lol.  2) Something that involved NO creativity what so ever  for example an office job or something. Sitting there  doing the same thing day in day out  just kill me...,0
7962, Ermmmm  Florida  Key West  and Los Angeles.,0
7963, so by parts  you don't mean face? Okay  so legs  torso and neck :),0
7964, Phone  because I NEED to be in contact with people (even if its pretty crap most of the time)  Car keys  because I need to be getting around and Money? Because you can't get very far without some dosh these days...,0
7965, Family  Friends  Security (ie. home  car  money  career)  Happiness and Love.,0
7966, Hmmm  okay. It depends on my mood  but ANY disney film  The Descent  Freaky Friday (new one)  Moulin Rouge  LOADS! But mainly happy feel good films :),0
7967, You? ;),0
7968, Probably H&amp;M. I love some of the stuff they get in there. I do like Unique things though  so I tend to shop wherever  and pull things together that work best for me :) I get comments on my clothing from time to time  usually from my Dad lol &quot;Kelly  wtf?&quot; &quot;Dad  you live in jeans and a T-Shirt. Be a little bit creative&quot; lol. I once wore my dressing gown to the Skins House Party. Its silk  so it just looked like a Jacket  but still  an original jacket ;) lol,0
7969, Blue and Purple. They are so vibrant  and I love to wear bright things because it expresses personality :) Not like CLOWN vibrant  but still colourful :),0
7970, My body. Im so freaking tall  and I hate it because I can't wear heels :( My friends are pretty short too  so that makes me look like the sore thumb while on a night out lol.,0
7971, Are you perhaps from Lester ;);),0
7972, Oh god! Do you even need me to answer that?! lol NAOMILY! Spashley were amazing until the writers ruined it. Im seeing a recurring theme here O_O Lets not think about it...,0
7973, Of course.,0
7974, It is when my name is in the context.,0
7975, Necklaces :D A day will not pass when I am not wearing several necklaces XD I like to be unique  so they are usually a bit unique :),0
7958, No they are :) Its keeping me entertained  and if im keeping you entertained with my answers  we are on to a winner :D,0
7976, Don't you just love it? ;) lol,0
7957, Hello Puppy! All my cats say hi too! *meow!*. Now be good  and please do not chase :),0
7955, Awwwww! I love soft hair <3333! Its a sign of good condition :) So goooo you!,0
7938, Hmmm  nice and romantic aren't we. Bringing in my love for mathematics ;),0
7939, Well of course my dear  thats alright ;) (Lame excuse to fill the answer with song...),0
7940, I think you should move here ;) I would take care of you! I will have my own flat soon  my own car  you can move to London with me  become a successful doctor  and if ever I get sick. You can be my nurse ;) haha!,0
7941, Not personally  no. :),0
7942, I HATE cinnamon. So Mint :D,0
7943, It depends on what it is. For perfume  then fruity. Nahh  probably all fruity :),0
7944, Favourite smell? My conditioner :),0
7945, Hmmm  how long should we stay? Good question. I reckon we should stay for 2 weeks  then move somewhere hot to relax off? What do you think? :) Well why do we need too bedrooms? ;) haha! Big bed sounds good along with wriggling! HAHA! I can't believing I am posting this on my formspring! HAHA! Ummm  what else  what daily activities would you like to do? :P,0
7946, I would say modern really  just because I love the highly designed things. But I would want it to look 'lived in'  you know? There are a lot of modern designs which are really really empty  which I don't really love. Anyway  I love things that are unusual and colourful  so I suppose it could be a mix of both? :),0
7947, THEY DO RULE! Especially if they are made by vespa  orange  have black pen drawings on them  pom poms coming out of the handles and a pair of bunny ears in the centre ;),0
7948, I do have trouble making the first move but...,0
7949, Ummmm  other than Kathryn Prescott half naked in the intro of episode 2? ;) haha  joking. Probably some traditional things like certain weather changes  animals doing funny things  I don't know lol. Im boring with this answer  but can I go with the sweet answer?  The way of two people falling in love is one of the beautiful things known to man ;) lol,0
7950, Ummmmmmmmmmmmmmmmmmmmm  ummmmmmmmmmmmmmmmmmmmmmmmm  ummmmmmmmmmmmmmmmmmmm  I don't think I have one :/  Ummmmmmmmmmmm  ummmmmmmm  ummmmmmmmmmmmmmmmm  perhaps...... Ummmmmmmmm...yeah  don't have one :),0
7951, Ummmm  hmmmm  this means I need to think... I don't think there is anyone as such. There are elements in certain people  and traits that I love over a mixed variety of people.,0
7952, I agree and disagree. People are what we make of them  and some people come across twats and some people kind. It depends on how we get along with them  the factors that stop us from clashing. Often things that you have in common can stop you relating to someone  so all in all  it depends on the person as to whether someone is an ass or not :P,0
7953, WTF? Did he shove some kind of meet on your face???? A dog bit your face? In seriousness? :I,0
7954, WTF?! WHY? Being a typical brother? :(,0
7956, HAHAHAHA! I still class them as a biscuit :) I mean  would you eat a whole packet of cakes? NO! A whole packet of Jaffa biscuits? Yes :),0
7937, I don't eat either. But McDonalds because I don't like the KFC batter.,0
7977, Tie? :/,0
7979, It wasn't you? What wasn't you? lol Okayyy....,0
8001, :( Well I have spoken to you since  and you still didn't finish it  soooooooo how about you just don't go? Then you wouldn't be any worse off now right? :P,0
8002, Has someone been stalking my facebook profile? Who is &quot;me&quot; and I will confirm :P,0
8003, Why not?! I have orders to play about with an old school pentax camera or something too. Sounds good :D,0
8004, Ohh okay  I have heard of Kindergarten  so its like nursery kind of thing  or our 'reception' year...,0
8005, haha thanks. Im going to sort myself out tooooo :) Have fun eating lol.,0
8006, Hmmm  new :) Everything changes so its nice to see what we are heading for and to move on at times :),0
8007, Good good. Glad you have found love. It's rare in this world :P,0
8008, HAHAHAHA! Well I wouldn't say Im THAT bad! Ummm  perhaps 7.5? lol. But then what is 1  and what is 10? lol And you tee-tee?,0
8009, Well  my DVD's were arranged in alphabetical order  but I have changed it to genre to suit the mood Im in. So  I suppose  4? lol,0
8010, 7 x 7 x 7 x 7 = 2401?,0
8011, BREAD!!!!! or pasta... no  bread! lol Mmmmmmm....,0
8012, Okay  here is the scenario. I would slide down slowly under my duvet covers  wrap it around me (creating a shield) but make sure I leave a tiny gap for my eyes to poke through. I would barge through several of the zombies making my way through the door  grab the key from the lock  slam the door the other side  and lock them all in. Then pile up everything I had up to the door. Creating a bollard :),0
8013, haha! He makes cans? Thats random  cool  but random. Couldn't he do that as a day job? Save him from working nights? You know what its like to be hit with a golf club? O_O,0
8014, well you were pretty pink.,0
8015, Haaa! I thought you should be used to it by now ;) *ahem* :P lol,0
8016, Hmmm  well I think Naomi deserves everything that she is getting  especially seeing as she isn't doing anything to win Emily back. She cheated on her  said &quot;I'll do anything&quot; then that was it. There wasn't any making Emily feel special  she was just moping about :S BUT  I think they both need to talk it out now. I think  with Emily  its going too far and they just need to sort it out  even argue it out  but at least get things said and out in the open. They are trying to act as though things are fine  even though both of them know it isn't. I think it is driving them both insane  and perhaps thats why Emily is looking at Mandy  maybe as a way out? I know for sure they are going to sort everything out  but I am disappointed it is going to be so late in the series :(,0
8017, Thank you <333333 I love it :D Butttt  my dad was saying  when I go to Brighton  there isn't really a point in taking my car  because its going to cost me about u00a31000 to have it on the road (not including petrol) and Im not really going to be using it much. So he said about not taking it to Brighton with me  and just using the busses and trains to get about. This bloody sucks  BUT then he had the bloody cheek to say &quot;we might as well sell yours. You aren't going to be using it for nearly a year  I will look into putting it online&quot; WTF DAD!!! YOU ARE NOT SELLING IT! I WANT IT WHEN I COME HOME!!!! :'(,0
8000, If I could  of course! No question it that! :),0
7978, My brain isnt creating the most activity at the moment :P Shouldn't you be going to sleep? Don't you have school tomorrow? :/,0
7999, YAY! :D I try and write as though Im saying it  so its probably why there is so much punctuation LOL!,0
7997, Hmm  about 80 missy :P If this site was actually better  they would have been answered AGES ago but the damn thing kept saying error :'(  Anywayyyy  I stuck through it  because you stuck to it in asking them to me. So THANKS! <33333! LOVE YOUUUUU!,0
7980, Good good good! Love youuuuu <3333,0
7981, haha! Let me guess  beyonce dominates?,0
7982, HAHAHAHA! If someone was missing a nose  and someone else was missing a mouth  what would you notice first? :P,0
7983, Oh  really? Thats random. Okay  then no  we just call it a bread roll. Sorry to disappoint there :(,0
7984, OMFG! All to see whether Jaffa Cakes were a cake and not a biscuit! HAHAHA!,0
7985, It wasn't cleared up :P  It didn't say when you met him ;) the man could also have been traveling to St Ives  wasn't a cleared up question :P,0
7986, What makes you think you will never get her? Explain the situation and I will try and help you out with what to do :),0
7987, You're feeling down? :(,0
7988, I think I have actually posted pretty much everything  except for some things about muffins. But we're not going there :),0
7989, The Day after the beginning of the month?,0
7990, Hi nuisance! How is thee? I thought you looked more like entertainment  but hey ho  welcome anyway :),0
7991, Thats not weirddddddd! Its so sweet how you want to do something that involves helping people :) If thats weird  then im weird :P Am I weird? lol,0
7992, I still don't get it lol!!! Those ancient roman statues  they were made by gay men? huh? Am I being incredibly blonde? :(,0
7993, I noticed :) So have I. Although my evening doesn't sound like it was quite as good as yours :),0
7994, YAY!!!!! Thank you!!! :D LOVE YOUUUUUU <3333,0
7995, I have completely forgotten the previous question (its rather late you know ;);)),0
7996, haha  at least I know where they are coming from then :P Hmm  live anywhere. I suppose I would say somewhere hot  but not too hot  also somewhere great for my careers ambitions  can I be typical and say Los Angeles? :P,0
7998, Sorry? Did that make any sense to anyone other than me? lol,0
7936, Fries :D Im British  im a chip person :P,0
